"geneID","logfc.DE","B.DE","M.ChIP","A.ChIP","log.p.ChIP","B.ChIP","p.DE","p.ChIP","B.nothing","B.DE.only","B.ChIP.only","B.ChIP.DE"
"ENSG00000128016",0.310807467277317,1.90156472198398,-0.35289719946546,-5.73136847133864,-4.58223265270057,-4.57194791946455,0.870068518801066,0.010232026214469,-1.30443779891888,0.900125017682896,-6.16061743476483,-2.53414018145717
"ENSG00000072310",0.198229429415774,1.36199454490295,-0.244197782542119,-5.47919301954705,-4.61658294670652,-4.60664722935693,0.796083672300168,0.00988652117786344,-0.763438725209386,0.478604921639296,-5.79591057840694,-2.72263748899655
"ENSG00000138073",0.0946990658529749,1.25550847733275,-0.466817910656732,-5.61122921412148,-4.591859877552,-4.58167418622603,0.778251948249567,0.0101339928492131,-0.659858247974896,0.384610461947605,-5.70116167699684,-2.73546169616807
"ENSG00000064961",0.203647812224015,1.10298373596596,-0.291106223118777,-6.14091781016949,-4.56488622356618,-4.55442058565533,0.750818750283589,0.0104110636730726,-0.510875259317807,0.249721155450603,-5.57778782311456,-2.76693917360238
"ENSG00000164048",0.0354484878329945,1.09626414339002,-0.280097699856946,-5.74626201592194,-4.58213646825222,-4.57185074063201,0.749559464352351,0.010233010423598,-0.502455108737147,0.246378233651887,-5.59000935567141,-2.7870103528935
"ENSG00000069812",0.0639327027022362,0.989045430746479,-0.635759985481292,-5.93733838548413,-4.5624293694449,-4.55193785185596,0.728899335822704,0.0104366735847913,-0.397915770848752,0.150107082840316,-5.50593220690879,-2.81190614152197
"ENSG00000141232",0.00356046334006043,0.973442584661529,-0.434765163421716,-5.83019643173567,-4.57306417279737,-4.56268421725575,0.725805145886406,0.0103262697158266,-0.38133250034109,0.137790025730241,-5.50679525487612,-2.8293491974465
"ENSG00000145088",0.48991091159958,0.853329712738911,-0.33405411166398,-5.94509047875211,-4.56904512946653,-4.55862315390525,0.701265158907632,0.0103678549517168,-0.262500197630864,0.0308498421872481,-5.43353173074235,-2.8792221261872
"ENSG00000143578",0.188987407786429,0.986720730209415,-0.504683334807421,-5.35698241511167,-4.63340373967939,-4.62363456340362,0.728439718788883,0.00972161288427338,-0.388556915182513,0.157175216019603,-5.57230096237947,-2.8843065121323
"ENSG00000104976",0.0320312177459337,0.819178698456588,-0.292682649807944,-5.90123768854256,-4.57151334012228,-4.56111719048562,0.694061972779834,0.0103422964564981,-0.228362228909048,0.000616217406182709,-5.41679928047696,-2.8976877144205
"ENSG00000188290",0.201958706823194,0.802853571933782,-0.7803412142924,-5.7219469274379,-4.5676159782237,-4.55717901938098,0.690584556694454,0.0103826827775856,-0.212569889664037,-0.0144557382413305,-5.40404126210486,-2.9015110720482
"ENSG00000100124",0.209610227986801,0.8508154104987,-0.292532960413158,-5.65836635462956,-4.59061314657824,-4.58041468350082,0.700738165455498,0.0101466350910859,-0.257808231418256,0.0311243548099762,-5.45275663551244,-2.90208134583384
"ENSG00000141582",0.00276237679961308,0.682546659370279,-0.770042462091825,-5.93371055290119,-4.55755722556297,-4.54701419599896,0.664306848171424,0.0104876466333261,-0.094351755620634,-0.12401090914443,-5.32989750676767,-2.95051234527717
"ENSG00000183336",0.181982654787199,0.681110683531377,-0.33405411166398,-5.94509047875211,-4.56904512946653,-4.55862315390525,0.66398654536116,0.0103678549517168,-0.0917259895239162,-0.124127792110713,-5.34018188132395,-2.96279017712627
"ENSG00000130165",0.078392277494452,0.703217363616155,-0.0534271712616371,-5.55086179856998,-4.60607483720761,-4.59603363507144,0.668900716695521,0.00999095757854032,-0.109847117476206,-0.100284241866981,-5.38732892261107,-2.98887674757572
"ENSG00000169136",0.0507005570881081,0.636110753763733,-0.523814309620415,-5.79825064084318,-4.57273794810557,-4.56235458816982,0.653873762821602,0.0103296389495159,-0.0467605848848645,-0.164683129415473,-5.32055800088422,-2.98955951234099
"ENSG00000079337",0.057497860355265,0.585186609230595,-0.291988446378468,-5.48782087933444,-4.61430528328333,-4.60434679673739,0.642259969824451,0.0099090650094171,0.00793489113279675,-0.207348436148607,-5.33500685593709,-3.05803805840808
"ENSG00000171223",0.0527598997968056,0.441713235656963,-0.665192692268411,-5.75320388013252,-4.57072738706579,-4.56032302066079,0.608667184706998,0.0103504282111794,0.14538493187321,-0.343486259733937,-5.22432873045576,-3.09293458450378
"ENSG00000196417",0.103601474911403,0.426917950385995,-0.298908889223042,-5.80281438903068,-4.57740123526546,-4.56706643368482,0.605137463795938,0.010281581017894,0.160715997288107,-0.356637962232364,-5.22399025932555,-3.10804424808082
"ENSG00000083223",0.00326639696471738,0.407389880401521,-0.0991702247791702,-5.96117992793423,-4.56957359311045,-4.55915715250657,0.600461856310994,0.0103623773647897,0.17918204891831,-0.375398007125396,-5.20754179753255,-3.1113540527873
"ENSG00000161980",0.0168178485761192,0.371520189080499,-0.625010593325293,-6.14680843790564,-4.55972753547046,-4.54920748338649,0.591826258573792,0.0104649098717656,0.213555707369453,-0.409517383947257,-5.18194617066952,-3.12223066894029
"ENSG00000143320",0.0238720371356724,0.33753899731016,-0.456813010067483,-5.93851926604536,-4.56721213684978,-4.55677094019467,0.583592592373365,0.0103868765812222,0.247913956971282,-0.44056680258732,-5.1742605256617,-3.14971395374682
"ENSG00000136717",0.120810080736209,0.354510249004649,-0.0846909035143362,-5.78209001037515,-4.58025549096144,-4.56995029778835,0.58771087358453,0.0102522765977587,0.232553088071851,-0.423731076420722,-5.19431393814431,-3.15281148872072
