"geneID","logfc.DE","B.DE","M.ChIP","A.ChIP","log.p.ChIP","B.ChIP","p.DE","p.ChIP","B.nothing","B.DE.only","B.ChIP.only","B.ChIP.DE"
"ENSG00000100225",0.268363146881756,0.16434989892384,1.57679895585503,-4.8244143720973,-4.35724222479736,-4.34434574533846,0.540995239755273,0.0128136762067142,0.393259826423769,-0.618636992898771,-4.89892518210917,-3.04481461862969
"ENSG00000118495",0.0216673465444595,0.137732738433701,0.0898224708318069,-5.93122210126631,-4.56921727815532,-4.55879710594836,0.534378853665969,0.0103660702926991,0.445105255260014,-0.627929586510909,-5.09412151193144,-3.2746912718793
"ENSG00000198546",0.157637694358651,0.0840004023187704,NA,-Inf,-7.81142121785117,-7.81101605385447,0.52098776110901,0.000405081928853377,0.609428357359307,-0.616760882448411,-8.29120335619641,-6.55535129176894
"ENSG00000105879",0.448937200533318,0.082122041265207,0.130692276783784,-6.07611117871571,-4.56359712262578,-4.55311791376968,0.520518979894845,0.0104244932392176,0.499198992350134,-0.680867189135808,-5.06749974185403,-3.3049309511403
"ENSG00000176946",0.303551664037345,0.0794717726767936,NA,-Inf,-7.81142121785117,-7.81101605385447,0.519857493001439,0.000405081928853377,0.613953756718216,-0.621279629997671,-8.28961149339822,-6.558292629861
"ENSG00000006704",0.0364675492906466,0.0785588504304771,0.963340849171309,-4.9173146453995,-4.62602192445832,-4.61618000975399,0.519629618308221,0.00979364155834001,0.509469682212585,-0.680409337755986,-5.12705662116339,-3.36991914510929
"ENSG00000172830",0.0316072837586144,0.075309894133143,-0.174205410722084,-4.94887539640701,-4.78005775516234,-4.77162680026282,0.518818580116787,0.00839551406921094,0.52780474032528,-0.674991615153804,-5.27648037715993,-3.52660647356239
"ENSG00000131061",0.399308629605133,0.0201584039832672,-0.0159214804135391,-5.41769860196818,-4.62849061041817,-4.61867308185524,0.505039430344538,0.00976949395162181,0.567187202317914,-0.735824267957671,-5.10816337647421,-3.41087393681909
"ENSG00000148826",0.0101246552074432,0.008079857188768,NA,-Inf,-7.81142121785117,-7.81101605385447,0.502019953307969,0.000405081928853377,0.685292768218045,-0.692521517666875,-8.26512961012444,-6.60527388670196
"ENSG00000097007",0.386722698744539,-0.0142685447967505,-0.243892485638512,-5.87684260645784,-4.5732803767006,-4.56290267678717,0.496432924319426,0.0103240373773371,0.595003372323592,-0.771779687614569,-5.04200475905843,-3.37850241949168
"ENSG00000160201",0.0321741594439892,-0.0330801125994095,-0.489407106454242,-5.14794949247966,-4.69308647404541,-4.68388590289763,0.491730725921042,0.00915837540054122,0.626215189625182,-0.783204250678911,-5.15267659113815,-3.51142571747688
"ENSG00000116990",0.120918321507606,-0.0506049338807638,0.0772553982953781,-5.66421230253485,-4.59015660314591,-4.57995345912461,0.487351465674374,0.0101512685282991,0.632557046404661,-0.80544730489455,-5.04589154276219,-3.42004330379739
"ENSG00000183684",0.155740268223884,-0.0728836044971835,0.519841455008759,-5.06190526193415,-4.684213602438,-4.67493065078927,0.481787160409064,0.00923999806782883,0.664446555823226,-0.821799393916129,-5.13043865435967,-3.52964406381801
"ENSG00000166173",0.241192309075331,-0.0876991761119818,0.71035626652899,-4.93258130161043,-4.68835204932543,-4.67910761304854,0.47808924740436,0.00920183784308016,0.67942648130966,-0.835807984935469,-5.12954619327925,-3.54397782574786
"ENSG00000057935",0.0124735541145118,-0.0990436494027719,-0.634070795890447,-5.74312239770817,-4.57276433045345,-4.56238124587858,0.475259309125267,0.0103293664329825,0.678123606066218,-0.852656279837093,-5.01252806547831,-3.43583175594629
"ENSG00000122779",0.0888916518479318,-0.102392508370839,0.278265739762011,-5.57830593122268,-4.59540331658494,-4.58525383722161,0.474424214196449,0.0100981472093179,0.683950272881434,-0.854639540899825,-5.03358043457838,-3.46086682351282
"ENSG00000154957",0.17436561769528,-0.112605292504183,-0.0952262054297189,-5.8493930522523,-4.57541723026789,-4.56506179739725,0.47187838565586,0.0103019999749749,0.691718480451717,-0.865475603573543,-5.01063960409737,-3.44789143502978
"ENSG00000111424",0.145485203335204,-0.114612160636177,0.213391443555234,-6.17959254320844,-4.56059172064033,-4.55008080382822,0.471378284096505,0.0104558701584061,0.691992011101602,-0.86819630860763,-4.99546610768824,-3.43440759516137
"ENSG00000124160",0.0827770950937811,-0.124390176419697,1.25869078904956,-4.69248059491375,-4.52826547247094,-4.51740734409863,0.468942491423532,0.0107993916788478,0.697793905644781,-0.87931750921535,-4.96062257700718,-3.40876954746837
"ENSG00000163877",0.0886238652308601,-0.134612566249313,0.547593531641908,-5.36586433424005,-4.61222391124966,-4.60224457192768,0.466397584288201,0.009929710938684,0.717404317279369,-0.884617611351516,-5.03951391088846,-3.5001557642936
